,phone_no_m,city_name,county_name,idcard_cnt,arpu_201908,arpu_201909,arpu_201910,arpu_201911,arpu_201912,arpu_202001,arpu_202002,arpu_202003,label,arup_null,city_name_mean_arup,county_name_mean_arup,arup_high,num_of_call,num_of_sus,num_of_sus_prob,isimei,num_of_prob,avg_call_dur,flow,num_of_app,ave_send_interval,day_average_receive,day_average_send,month_average_receive,month_average_send,ratio(send/receive)
985,166ed5fbd9f945759c81a872ce1cdac2747682df8be6940cc2f45382d96fe308f792d93389ad4b3d0c03541b176cdd743537207c0f2ba93e9fae621605cba7d6,15,44,2,,,,62.04,20,,,41.02,1,TRUE,,,0,10,1,1.2,1,3,40.9,,0,1035.183413,122.75,34.25,491,137,3.492957746
986,00856a601d5448b5db3d06f4e846eddd8c9aa3dc36374d5a352cd3a2a64d521edf3563ba338af0d85308a902a7732347b34a44b22d62dceaa22c90ea34f27fe8,2,28,4,,,,,,,,29.57,1,TRUE,67.54491469,72.16061768,0,73,4,1.8,0,15.6,40.94520548,0.007445306,17,5924.6,1,14.33333333,3,43,0.166666667
987,b72c0b699456525143b5c6a13f674a7703dc7a6a6ec42404d8fbf2bf9a759c8b1debbf84f25165adfc53ed5a346e64b6e81083182efa48f01550d5371a34d249,7,37,2,30.7,34.61,35.37,21.73,27.09,42.54,28.48,32.1575,0,FALSE,67.39926049,85.60579167,0,163.75,254,2.567567568,1,1.716049383,57.56335878,,0,30723.67836,0.027027027,3.675675676,0.625,85,0.01459854
988,661d7b231e5dbff889c8dedd7a65ff118b6f7cea6f69283614bd617d136f1a9ed110bf9b69e364d00a1b8b2993a2e6c68501da272fd43bcca60c5e3d69988865,2,28,4,,,13.28,30.41,51.05,,,31.58,1,TRUE,67.54491469,72.16061768,0,42,15,3.166666667,1,6.230769231,103.3809524,,0,47808.1068,1.636363636,7.818181818,6,28.66666667,0.252747253
989,50576ba0d454854ef6cf93c9d34f03e754883d65f0b86c7ee34f7a29dc9e7994bc00994c76ed04ea858b6553351293478e5f7ce296afe16439b41a5977c0b730,2,95,3,6.29,1.75,1.74,1.68,1.61,17.7,38.6,9.63,0,FALSE,67.54491469,49.30102642,0,17.25,45,0.774193548,0,0.804878049,183.1086957,0.002952472,127,35048.55779,0.005747126,3.431034483,0.125,74.625,0.009966777
990,c2d0a49a69458dd8e11ffc848a6442fc6407267bd9d65f650adb4676c02df5191b726dedd0c6600d3225ad77d8eafbd5b0188cabca587e2cbcd76498f3615e57,14,91,1,69.3,69.1,69.3,119,120.2,78.5,69.5,83.0375,0,FALSE,56.61926325,39.43290584,0,85.75,174,1.920634921,1,1.772908367,113.5262391,3.16E-05,416,11041.79453,0.122881356,7.944915254,3.625,234.375,0.018085106
991,6be9488a492a2e2e184c3206033d871d9f93624538a1c6f50ae39d20cfcaf69f62118b44f0ecaa09a7ac19439c0820a8f3e751767ff463213ed68afa06b69833,13,152,3,150.92,131.73,142.05,138.25,143.6,127.7,127.7,136.355,0,FALSE,52.78560125,59.24350694,0,325.875,412,0.953703704,0,0.95152871,91.32259302,6.68E-05,600,6629.212417,0.621399177,12.44032922,18.875,377.875,0.051519155
992,3811ca3ba686c32fd30a4137625c7d6d8f45f051f0b33147a656d1a43e7a7538499dc1a0ec3b18223cba336f152fd951119cf571204f2190dcefea5eb52d60e8,2,55,1,11,11,11,11.15,10.85,11.15,12,11.26875,0,FALSE,67.54491469,64.65374142,0,9.375,57,8.571428571,0,4.3125,51.18666667,0.002733992,127,19275.44587,0.009950249,5.417910448,0.25,136.125,0.006398537
993,ec88e1adda5f3117f3bc81e426797287193233950668eb7e445efcd6fd215cea2055147e6cbbf935e3df8e8b5973449a5255975003236fb087c11e9463582116,7,37,4,72.35,72.1,72.6,122.7,122,72.2,72,84.78125,0,FALSE,67.39926049,85.60579167,0,76.25,110,0.445783133,0,0.727019499,52.41147541,0.000197379,275,16356.29805,0.120535714,5.620535714,3.375,157.375,0.025316456
994,14e61d9a92fb9df5e3b8c0d284df070c7a386e91bf8192fe0a61fcb12a368cd0a950f8bfcc8da188b1c0011be75aca481a995204d8ef110f18958632a54fbe4c,4,74,1,,,,,,,,6.13,0,TRUE,64.16894792,47.51792304,0,27,4,1.333333333,0,1.176470588,44.48148148,0.021409814,48,2766.363636,0,22.33333333,0,67,0.069444444
995,b089c62e618f68a6f3b93e82974c10056d26030be62e74a9764677426f490c5070bb48458ea7679a0d983f4556d5aac59abe5cdd11413a53ab2324f59ece6682,2,12,1,,,,,18.75,19.1,19,18.9625,0,TRUE,67.54491469,47.54269394,0,41.5,62,0.531914894,0,0.6,143.2168675,0.005909861,83,26282.80457,0.2,4.188888889,4.5,94.25,0.060209424
996,c8228e7f95c05717de9bfe80d27d4a340dcba50134112b65139412f579e626590b52e562b9fe2c044070ceb5542640e3afb6afa129a2fff7c75a5cc26a02602d,10,24,1,24.33,15.47,23.26,37.7,16.04,18.69,9,19.18625,0,FALSE,56.74882249,52.79674342,0,50.125,102,1.196078431,0,1.163157895,129.8453865,47.1108665,5,40992.10784,0.028169014,3.570422535,0.5,63.375,0.017578125
997,0e01c6e547101c82c846e39e1b19b39ee139b9be1cbcfa4b4ced873c53b4f0bc09d859699788d4939b474102a3c2c779290ce111a5702e1e7148286d249cb5e4,10,72,2,13.24,16.48,13,13.04,14.36,13.05,13,13.64625,0,FALSE,56.74882249,56.36161825,0,9.125,28,6.6,0,15.6,113.5205479,3.975372297,21,13614.31003,0,6.336065574,0,193.25,0.003223727
998,11a51d4905b82d3dc9755a608dc01418401b0eaaa9bf59cbb625264bf81c57946837ec2e20d38cf9b1730c1fdb80489e0409a3a47dc448872ef878729ee9b1de,2,2,1,11,11,11,11,11.15,11,11,11.01875,0,FALSE,67.54491469,54.3951461,0,38.75,72,0.822222222,0,0.568627451,33.35806452,,0,30355.33186,0.005555556,3.766666667,0.125,84.75,0.008784773
999,168627e1aa5cbe4840eb377543443e5bf062c57532fb6bcb717c24ecec469a9793b02b79fd70a096f6edb6a79166085930905a5948012000a5b26f754474199a,2,11,1,14,14,15.8,14,14,14,14,14.225,0,FALSE,67.54491469,92.2183704,0,56.875,50,0.578947368,0,0.603448276,59.57582418,,0,56473.00806,0,3.968085106,0,46.625,0.013227513
1000,d0f922dc15a3bbe51097ce1327063d547090c3424ba736c9cce32303493aca1437e0bea6e023ed2c4b4a2a33715ca05a110de52dc8bc9bab9fd05966c1d4c5f0,0,113,3,60.5,82.92,70.91,58.73,57.21,31.54,24.77,51.905,0,FALSE,67.6898946,68.74573413,0,37,81,17.2,1,60.2,54.4527027,4.53E-05,195,18597.01593,0.014218009,5.345971564,0.375,141,0.0070609
1001,a117459195225c2e9e63ed69bcfe6d48967a3a2d5bfa38f2af21af7b2f5d672d219e1db969481a1a8413f629444f8c8ceec40f244009b842ac65bec9f9f1b3e6,1,88,1,21,21,21,21.38,21,21.1,21,21.0725,0,FALSE,49.47341252,64.01984325,0,17.375,26,0.636363636,1,0.8625,60.8705036,0.488707982,22,7620.080826,2.020491803,9.290983607,61.625,283.375,0.219190141
1002,774df64ec8d540db247b41b231e70190f9bfcb7ba31244949bf5f449fb2ea18271212318b8202ae6ffdb481f20b890818ae22e74c883736879c73a6e1d4660b1,12,35,1,,,,,100.9,19,19,39.475,1,TRUE,82.27228409,97.77973065,0,235,29,6.8,1,48,83.45106383,,0,18519.73469,2.25,4,18,32,0.621621622
1003,310a2090e66cc2bd218d81e05b7b21d1a78411bf507a353a9509c736533a63a07e54646cb74a8b548f30f7842e3d28b6c9a0f784688e6b9deee09705d2cd905f,0,3,1,69,69,99,69,119,69,69.4,79.05,1,FALSE,67.6898946,70.63089841,0,8.666666667,12,0.692307692,0,0.631578947,42.90384615,0.000200635,271,8731.856947,0.02955665,10.75369458,0.75,272.875,0.005027422
1004,e82cbe869d1cff206c589696d46379f5d8e9d823672c126bfa49b0769977851c7e049c53c6ce4079147ee5fb730421737b3640b5fde2b2487f6ed89c0d456083,13,92,1,12,12,12,12,12,72.76,42.76,49.68875,0,FALSE,52.78560125,68.50796296,0,8,8,2.6,1,7.4,133.28125,0.000386994,81,27192.7039,0,4.167567568,0,96.375,0.006443299
1005,eaf0cf8e40db0e32b03ef118df2e73fdebfb0a5ca8c3011e9552f33515c89008401c28c2ab5bd05524ce3bc7d5d76a27f3267a366b51113ac70b43ad5aa6c98d,2,23,2,55,55,56.03,55,55,56.3,55,55.29125,0,FALSE,67.54491469,62.72254328,0,52.5,64,13.8,0,85,54.18809524,6.91E-05,249,13755.0465,1.106666667,5.684444444,31.125,159.875,0.197819315
1006,7afca8a44133dceda6203dd9246f2afa694ec5e36bf8e8312848f9c66c075b8e3b40d08e08c611b3a41575a8a9ebf81951e56e860ad47178fd3f4156b7beb381,2,55,1,2.12,1.46,5.62,5.29,5.36,6.17,1.54,3.60125,0,FALSE,67.54491469,64.65374142,0,50.75,105,0.825396825,1,0.848888889,161.3965517,0.000108036,462,11289.53412,0.173553719,7.520661157,5.25,227.5,0.025753425
1007,15ecebd86e00447352f1233882a863a6fce1c13f91e5a56f7723e68b31f56239e5f3f5d3e23b2af160587b0133b9f685271297ecd799f740b716d704f9e0522e,19,154,1,101,95.6,94.4,94,94,94.41,94,95.1775,0,FALSE,68.52201469,77.19125,0,79.5,124,0.763157895,1,0.779614325,120.1305031,0.00012096,301,19378.2307,0.187192118,5.113300493,4.75,129.75,0.041227229
1008,528edd6fd2af861ea3aa514a204121d78691a84915c0e84ac0fb1b383cf37a37b2bfd9ef1f89363e18e85a504e3fae69c527412918a864706d877af2e30c30b5,4,107,2,31.31,37.58,51.26,44.23,44.42,44.8,24.28,37.4975,0,FALSE,64.16894792,60.11607639,0,88,137,1.194029851,1,0.977839335,92.88068182,,0,43299.97723,0.014388489,3.467625899,0.25,60.25,0.014373717
1009,48ff81494deec59e9269f40406793235466289a0d36ca0c183ed928c3bd7c7cc11c926620796067d9d9d78a171a38d43fe4013047df1ee69388b861172fae3db,0,0,2,201.7,201.7,201.7,201.7,201.7,201.7,201.7,201.7,0,FALSE,67.6898946,87.9621868,1,287.75,259,1.299145299,1,1.351983723,64.04952215,8.95E-05,217,8676.40033,0.032921811,9.942386831,1,302,0.005369682
1010,ae31b1a04a98b36eb73379c42a80e1061dbbd248905e92c7ac255e824764f0d98c5dc130b63f6a3b219095b45197e1105dce7bc15c917fada70ce66f819ac6f2,2,55,5,,,,136.8,58.9,47.5,47.5,67.64,1,TRUE,67.54491469,64.65374142,0,108.5,55,12,1,44.4,143.6958525,0.021946541,13,3909.340087,8.133333333,38,61,285,0.220869565
1011,83e3636a0a10074abb7da8c3001aed61b910f2bb3c84cc45e7d2130db784bb10b528c40afb7c5f0d7321c813b11ac448679452da1befbf7a5e6386549721279a,2,11,3,118.9,137.9,148,135,135,135,135,134.975,0,FALSE,67.54491469,92.2183704,0,70.625,121,1.25862069,1,1.613636364,94.72389381,0.000377682,190,5996.561129,0.008196721,14.37704918,0.25,438.5,0.001992599
1012,45dacc929ada5de511db7a3afacdec13f7ede794f12d68df21cf47735cd57b796b0f72528f6fc7e6e6ccd54446b29cfa057244060e32b870432f50ac251ef573,2,28,1,54,54,54,54,54,54,54,54,0,FALSE,67.54491469,72.16061768,0,32.125,41,1.55,0,1.472222222,69.0233463,0.000182587,220,17749.2758,0.84375,4.4375,23.625,124.25,0.194194194
1013,9fa0649ee4929bfe054d8313508f166538c26dc42911b1aab27784f1559d16a46ff4541cac41c0b5dc8f838108ad883900e8b13f48c3b8bc13c505d81c6b863f,1,7,0,2,1.7,1.7,1.8,1.7,1.7,1.7,1.75,1,FALSE,49.47341252,12.0014375,0,,,,,,,,0,29246.4,0.166666667,13.41666667,1,80.5,0.027522936
1014,9fad52a00379448a5b86867848b2b2e35cc30d126a87dbf1cc92c6d2f9678ad8e17d6946044d2a967ec7f10939e618ebf977e05a4ca0c18b294ca1bd15ee1400,15,44,3,,,,,,,,,1,TRUE,,,0,8,2,1.4,1,4.2,63.4375,0.000519703,119,16955.10929,0.2,12.06666667,1.5,90.5,0.043010753
1015,f15e269680b15377c36da2b4f928cd6496d3166cc65c7244fcaf55118af13256420ecbd53ad3a8f7a4f3735ac8c09c12d3a6471d15e4b0835a2755b766c8e501,22,101,4,22.88,32.73,32.98,33.84,33.21,24.29,24.18,28.38125,0,FALSE,71.34772368,74.35242965,0,66.5,93,19.6,0,107.4,52.08270677,0.084871708,3,14912.69423,0.07239819,6.280542986,2,173.5,0.015075377
1016,5e489359e1174532c2b5a44a85b5216c6d57b98f2e420e40bc2aafdebdbe2cadc4bb027b58cb610b9359a7193f73a32a44e5a68093b113c2124e3bd3e3cd136f,10,61,1,59.3,59.6,59.4,59,59,59.1,60.1,59.45,0,FALSE,56.74882249,72.08529762,0,49.375,142,2.454545455,1,1.8125,156.1949367,0.000656633,219,18980.65763,0.115183246,5.685863874,2.75,135.75,0.024747938
1017,be91a5c865fd27a30f7c2557d67d1593f1d9c84b873de634a050540634b37c796f852eabbe6e8a7e4c3444ce8fc8e1730401efa78ea761c62f7be79669637f93,2,3,5,,,,,21.42,,,19.21,1,TRUE,67.54491469,70.63089841,0,9,3,1.6,1,3.666666667,135.3888889,0.085678502,8,110975.186,1,9.875,4,39.5,0.154761905
1018,5b6c3a6134f381a7b6eaa6267533386c209418c2830f648262fcc94068a00198223f9bb7ef86172dea215a9641793a7fa9db64c4a47d408f88cf11e6f94590e0,2,5,1,69.1,69,69,69.3,69,70,70,69.425,0,FALSE,67.54491469,66.57455075,0,108.375,109,2.966666667,0,2.27238806,57.71972318,3.72E-05,326,9073.703192,0.033755274,9.751054852,1,288.875,0.005613126
1019,2cf7e19ad0721f862f9b25ee6f3ecac9ce38ea0a8593af27adbc1334bfe491f30b3621fb6f8268afac6826c69cea64beae03ec7c469b673c633d74d8e03db45e,12,47,1,1,1,1,1,1,1,2.3,1.55,0,FALSE,82.27228409,71.8227836,0,23.625,18,0.647058824,1,0.401408451,30.6984127,0.003774004,109,70781.96259,0,3.430232558,0,36.875,0.016666667
1020,f245a3e264d49739f0446d49a4afe218474849d943867dbef48343b1bb0d990c7fa0ca41600543c599b2478d55cfeec39a25aeafadc9932fb96012d07ce21101,3,4,3,,,,,32.15,171.14,160.8,131.6225,0,TRUE,55.36581524,58.78475714,0,942,476,0.827067669,1,0.896586345,56.62234607,0.000201086,289,6595.211708,0.733333333,13.13333333,16.5,295.5,0.059814659
1021,74bc11d0238d6ffac58cebf5c0bade22baff4b532438357b97dedee808812bbd90005e2b8156d5117f9153bdc51821bacc666a4e8847bcd8e709d32c06cbee48,8,94,2,,,,,7.5,27,19,18.125,1,TRUE,56.28338464,33.67022619,0,147.6666667,217,0.041284404,1,0.068396226,96.503386,0.009315871,28,108792.0508,0.142857143,8.428571429,0.333333333,19.66666667,0.09375
1022,ede4d23b3400b80d76fed76e6c6985a73500d2ca839bbe81d4b5e48c1475b8fdb46d1b0b4f53b40a7ca79d4b095f2e36feefc15d3ad7e9466e26e34b4cfe4de9,2,79,1,9,9,46.45,147.05,68.5,44.88,9,42.86,1,FALSE,67.54491469,71.98191765,0,165.25,177,3.155555556,1,2.120930233,130.096823,,0,27097.86735,1.548387097,3.209677419,24,49.75,0.495098039
1023,c4af99b6a34bfbd47b98d0f74aec6b4117a51bc48776052dc011bfdb2e42eb202d966029a9e452f69fc693f8f23d503031916140fb975126566fe4c3a6be0586,15,44,4,,,,,,,,,1,TRUE,,,0,483,137,28.4,1,97.6,66.29192547,0.001683178,5,20129.98113,0,13.5,0,27,0.084745763
1024,0aef8e1782e017ca6e00509b9f148e2eb84ebcd929d08744ef763b6e8df4f53cc8050efc3a49e0c180bbb8d65a23ab3f5a6f06f18a62afd48a77439b70008726,8,58,2,50.5,50.7,60.97,50.6,50.5,51.5,50.5,51.98375,0,FALSE,56.28338464,74.14926563,0,62,57,1.161290323,1,1.144067797,42.35685484,0.000115859,197,18204.40741,0.160427807,5.909090909,3.75,138.125,0.031531532
1025,958e296315ccaee133dd5475b429d1bade8b7a92b1eccc439f7df43e65732f79b5f858e8edd3a265a5eda733f758f91866d3d351e0a06c847d053331e293e756,14,96,2,,,,,,,,21.06,0,TRUE,56.61926325,55.77626374,0,1,0,1,0,1.2,46,0.017398961,35,15346.19565,0,9.4,0,47,0.096153846
1026,d4095a2609f77ee0263e105a81cb7d42eadea1b071d6f1a22260ebde956f33e2559d248b8f37c8b5f893a273167ba09ceca9459dfdd1b4afb3b8be7ef2cc1324,17,49,2,9.48,9,9,9,9,9,9,9.06,0,FALSE,44.69668914,52.75477935,0,39,112,1.178571429,0,0.788888889,139.5096154,,0,28433.2106,0,4.785714286,0,92.125,0.006738544
1027,e0df08eadd6cbf2357c8e61b05ad849603327484b4a692d6f9d9d1cf82d210433cb7d4169c0dbc3e45bbbb4afb18f3a0a87f63df2d0db96d78dcf57d7ebc883c,12,35,1,136.69,56.05,60.06,50.1,54.89,52.8,79.94,69.53625,1,FALSE,82.27228409,97.77973065,0,223.25,281,1.238461538,0,0.894514768,52.90817469,4.15E-05,459,9547.515895,0.233050847,9.101694915,6.875,268.5,0.027868091
1028,8a608d7ec5b0762335cb1d46e33aa3d30c2269fce235931bea64d0e06555b68faea3d37c3b87aa02f502ee6599f2afba7f338d59bcb52c02564dde082aa4e1c3,5,105,5,,,,16.77,,,,16.77,1,TRUE,62.81762235,54.31665675,0,50,13,3.6,1,11,284.46,,0,37950.52174,0.5,11.5,1,23,0.214285714
1029,58fa966bfbce7cf9a73c7b6b154cc4b64c5c82a88b8fdb75b859ab19d9cbc81471d68c08f2eca1c61e6e2a62cf7143937cf0640eb329883a17ecf960ba1b072f,4,107,3,97,97,97,97,97,97,97,97,0,FALSE,64.16894792,60.11607639,0,44.875,38,8.6,0,72.8,75.23119777,7.85E-05,270,16661.30214,0.135746606,5.574660633,3.75,154,0.02829426
1030,92c4eddcd5c2df77126e2fc6866f2c3545cd6324446c1ec1f81963a33fe3f00f8a4044827075232b90192ec910883e410d067a97046feba072e1f9f9632e8bc1,6,123,1,15.37,12.33,11,14.04,12.52,11,11,12.2825,0,FALSE,74.21436094,67.141125,0,48.375,72,1.484848485,0,0.696581197,56.53229974,,0,38869.40485,0.013605442,3.639455782,0.25,66.875,0.012962963
1031,3c7ab5bfea6c983db9e1d34a3027f09ddfa14df70c10ae6553089cb71944ebbc5b0fe25571a3a94d95670a71c7f83bd48bc0487e4c2130211e38bc7b62742d96,3,4,1,19,19,19,19,19,19.1,19,19.0125,0,FALSE,55.36581524,58.78475714,0,6.571428571,12,0.692307692,1,0.6,154.5869565,0.038644311,16,47436.90293,0.021582734,3.172661871,0.375,55.125,0.01793722
1032,b9bf0850d465127a721778104f8dc260e2480d98e1843084baa0fe163bc77dcd0d1306ebf4b7b1cbffd9ce90773c1eb605a969119220d225ba3bd7a5494c9699,3,86,2,22,22,22,22.1,22,22,22,22.0125,0,FALSE,55.36581524,61.15719551,0,24.375,78,0.375,0,0.485507246,191.6102564,11.30765705,4,28322.4,0.005952381,4.375,0.125,91.875,0.008108108
1033,066f040b75a21574b6ed44a9efc1a1ed98c94ae87185403c5df136856269193047f57a7432f35479e0eeb4ad938ccc45a59a0b223ac8d11c2ab1daaade1e6ffd,22,104,1,19.15,19,19,19,19,19,19.15,19.1125,1,FALSE,71.34772368,55.30928571,0,11,17,0.227272727,0,0.101123596,39.5,0.397629225,37,23683.60698,0.158163265,4.37755102,3.875,107.25,0.041714948
1034,d66650eda1d5aef22b5595436c2bc06c84c25528a74b73e7bafd22493779debf7d83e7b37e942fdfca00738b77fca41ac5272aa952fe3b47356daa36e9054bf0,15,44,1,1,1,1,1,1,1,88.26,11.9075,1,FALSE,,,0,102,39,8.8,1,21.4,254.8529412,,0,108176.8889,0.272727273,8,0.75,22,0.086021505
1035,338d7d8f1693b8bcbc63d34f542a44384536ddf44af6ffc6fc518cf30208c75ee0beda83594550849521bf6560c6d684e338f31d4eff26f73fdfbf455cb6c952,7,43,1,,,,,16.22,20.5,20.5,19.455,0,TRUE,67.39926049,58.69636749,0,18.75,15,1.083333333,1,0.931818182,108.7333333,658.0332601,1,101384.8367,0.076923077,3.730769231,0.5,24.25,0.068627451
1036,119f290125495e1385a59ffcfb98b126319901e4473a7db39ad501f2e508d0f5aa89214ee696c97c25cdd1128a4fcc7dc6d35e3e4c06d740369098ffebd21ec7,19,56,3,1.12,1.12,1.12,1.12,1.12,5.07,3.55,2.23,0,FALSE,68.52201469,69.95487519,0,1.75,1,1.2,1,1.833333333,81,2.1865331,8,166445.0656,0,3.324324324,0,20.5,0.0390625
1037,22c6452d16bddf69896fe19dffb94e788e9f04da5dddeecb937cf49e5c24fccef3fc702a3eb90694fa19b19d11293de2780bf950a14bf158b5b742f558c52384,2,55,1,1,89.93,71,71,71,71.1,71,65.48375,0,FALSE,67.54491469,64.65374142,0,211.625,280,0.858974359,1,0.823340471,117.3585351,6.54E-05,369,8191.518519,0.069958848,10.48971193,2.125,318.625,0.008613939
1038,58c2090d5a9182e0fbd69c39df64d9381994436f35fd922f05ef03f02612e73eff12ecef5013e20c8f758337dae023d289f46fcb0b96fdc138824059409c4716,2,28,1,,,,,21.45,100.5,100.2,80.9375,0,TRUE,67.54491469,72.16061768,0,136,61,0.775,0,0.605797101,93.18198529,0.000131018,288,12442.59216,0.821052632,6.442105263,19.5,153,0.13452188
1039,9dd430f5b535b90224d910da8f2056bfd8fc6f56823ac4a3d9f203884384e11c2c1519ad2ad793166c1319fa6da7b5f2cb2d9257abb72810be8852d1516bb974,6,73,4,,,,,7.5,19,19,49.0925,1,TRUE,74.21436094,61.16885135,0,11.66666667,7,2.4,1,2.75,99.28571429,0.008609023,91,38917.89091,0.580645161,6.548387097,6,67.66666667,0.110576923
1040,b4d6599effd4501923afe08d0ba641c62acc21ae0ec7c8bd7f78c8388d66afa247aa6b22f71d3217b1d7ba231a01c9ae589819f0d0ec210ae67db4d92a8a9dab,2,23,1,31.15,28.67,40.07,28.1,35.06,28,28,31.16625,0,FALSE,67.54491469,62.72254328,0,78,107,5.882352941,1,8.90625,74.63782051,0.000329428,182,27933.95878,0.066298343,4.093922652,1.5,92.625,0.022788204
1041,03ca40c4aa148f63dbb3beedf20c6424547d294741deb06d0a949c55c851b86e40b0e329da3cc98a3bf14100256eb283b94c0685155a3fa34b21022823536fab,14,60,1,37.91,35.06,28.34,28.32,30.22,69.26,51.4,40.12375,0,FALSE,56.61926325,75.02453125,0,118.25,173,1.152941176,0,1.811764706,77.42389006,9.58E-05,179,18644.80125,0.088541667,5.760416667,2.125,138.25,0.01980198
1042,d1bae023dfc4262f831a1b481c4315c77e6a0247c5cf1d6098dd2acc53bf3dd7019d774256c407822ee3727f05e602dce0cdbe9d7b5d6de3039356c104344929,8,31,1,4.75,7.66,7.55,7.57,7.55,7.55,4.76,6.87125,0,FALSE,56.28338464,68.47462798,0,6.625,2,1.4,0,11.6,57.11320755,0.002903299,115,10638.60132,0,9.055299539,0,245.625,0.002538071
1043,d03264badf28f117dca7ccd3f18fec9c71814df3b78340006cee56a0cf0ca4d35c2c307fed3d3df2a49ba5162ee53f56b9c7f753dd2bafbec9c08e4fa93636c0,7,52,1,177.61,114.2,115,127.15,122.71,122.24,115.2,129.53625,0,FALSE,67.39926049,52.686875,0,631.5,798,1.532915361,1,1.488692232,47.9192399,8.64E-05,234,6779.842631,0.333333333,12.43209877,10.125,377.625,0.028420357
1044,d1cfd8a245424016736f759b6b7aab4f1e7f547d1757acacf93fe576215299ddb4e9980c57a6287478f1dfa2ced8a11be0fc0fa6a80aa4554fc83e2852b0eb33,2,55,2,78.62,77.4,81.16,79.83,83.42,77.5,90.68,81.095,0,FALSE,67.54491469,64.65374142,0,88.5,73,1.075,1,0.831632653,70.8940678,1.502812438,19,6720.490096,0.364754098,12.46721311,11.125,380.25,0.030850016
1045,eab21dbb328bd386aff2da2f6a036d0bfb313d9e88c703480e283870cbcfdb84daf1b898c4a7e4b797d48427678dca592470773e15a84b813ff6d3667e746863,4,150,1,,,,1,1,1,,1,1,TRUE,64.16894792,58.85604861,0,1,0,1,0,1.2,65,0.006202788,11,176.1612903,0,32,0,32,0.135135135
1046,bb6cc45b83c2982364278d7bf0b15606b0fac285cc209b31480a3a84af5044d15501f5d71dd0421730b521c0664c603334942eeb191476351a07459303d9b92e,18,132,1,26.31,42.97,32.95,39.69,35.12,34.47,18.11,34.8325,0,FALSE,73.33585938,81.63416667,0,122.625,296,1.04,1,1.231981982,44.48827727,0.001511505,166,14731.43938,0.027522936,6.52293578,0.75,177.75,0.007708479
1047,a44215f4253da4cb07a77ab7be3aac4f34918c96ed20e175b2c5a387324424a453222fd0c6f1cc4d7f0a5fa5b067ea0258e1682233a6b835b4cbebd25bb4f0c5,2,11,1,,,,,,,12.83,15.9,1,TRUE,67.54491469,92.2183704,0,1,1,1.2,1,1.4,38,,0,109846.1111,0.5,4.25,1,8.5,0.318181818
1048,a97c70a7890306442e50e9d80b91ebd3ff6744253e761379690c0196856b9b2f0987e8519ff5d5a4493c06b8e794ca69c78b61b17b83bcfbace7efd8d1dd3f2f,9,87,4,101.9,102,102.4,102.4,102.2,101.9,104.6,102.55,1,FALSE,59.52868001,50.69049107,0,196.875,311,1.450381679,0,1.189226519,57.27555556,3.61E-05,448,17062.14959,0.117117117,5.427927928,3.25,150.625,0.025619835
1049,7eea157da7b3a2118d8a4ff27d91e551203880978981243d3737e34be9c1c9284fb1c5f036fd1c366526b6586eebf4979f371a0d848c220ab20f14ed838ad508,2,12,1,19.98,17.44,20.84,19.06,18.97,24.11,25.56,21.37375,0,FALSE,67.54491469,47.54269394,0,13.25,23,0.375,0,0.380952381,97.98113208,0.01872729,60,19803.49859,0.008196721,4.344262295,0.25,132.5,0.00657277
1050,60722b8037412e9345fc1ab8c644fd8566091e291fb40b41aad11a8ca7e5eff4c2ddb229972a8e444f08f1b414ae4aa88e6ae66351c3490756057d6a591ddca2,7,37,1,1.2,,1.1,,1.1,4.5,1.1,1.683333333,1,TRUE,67.39926049,85.60579167,0,,,,,,,,0,17668.16512,0.038461538,15.19230769,0.428571429,169.2857143,0.006722689
1051,ffa444f94797e7d1015b31aafef966f6e68f93ce4f10e7745a1092a6499fcf03f1eaaf1f6f57362109f7567eb99bd5509b0261b0ed4dcd4533367e000d80d71f,6,73,1,75.1,75.3,75.2,75,76,76,76,75.575,0,FALSE,74.21436094,61.16885135,0,64.125,40,0.515151515,1,0.881294964,50.89278752,4.06E-05,365,12361.12184,0.042918455,7.253218884,1.25,211.25,0.008849558
1052,e300208f0240047fd69987ece0427bbc1e35451ff23d7e3e4d6cafe040eac6f12e056b8569df635d087b094c24a8892b0738ceceb1010f5e3e5568466dd5e917,1,1,1,59,59,78.33,59,59,70.32,59,65.53,0,FALSE,49.47341252,50.16037681,0,93.375,134,0.655172414,0,0.941025641,96.14859438,0.000652834,199,16365.67396,0.028708134,6.09569378,0.75,159.25,0.008600469
1053,f450c2f0ff5283d7ead7472564153f9e32b491a83bfa3917fd55aa9525659afdea9a7ba22c7473f863ae034782032150c77173f679e9dc2b8864ccbb87984583,2,5,3,13,13.1,13,13,24.04,13,13.52,14.4575,0,FALSE,67.54491469,66.57455075,0,9.625,23,5.6,1,13.5,96.57142857,0.050493157,47,15191.75199,0.022222222,6.128888889,0.625,172.375,0.007225434
1054,5e1e2cd05c4a1d7123d1c3275a64bd86a5ce7aa78aae0c86300e324e9cefc56bd2e3452f16eef9f1c874a60ef8f47756cc326c0c51ebaf0a4f676b96092834d5,2,54,1,3.62,3.56,3.62,3.56,3.57,3.59,3.57,3.59125,0,FALSE,67.54491469,61.85528716,0,54.125,85,0.376811594,0,0.466887417,47.22401848,,0,25365.46135,0,3.855813953,0,103.625,0.005995204
