,city_name,county_name,idcard_cnt,arpu_202003,arup_null,city_name_mean_arup,county_name_mean_arup,arup_high,num_of_call,num_of_sus,num_of_sus_prob,isimei,num_of_prob,avg_call_dur,flow,num_of_app,ave_send_interval,day_average_receive,day_average_send,month_average_receive,month_average_send,ratio(send/receive)
1786,9,87,1,18.14,False,59.52868001,50.69049107,0,29.0,17.0,1.076923077,0.0,2.457142857,48.06465517,0.000705676,71,42287.691360000004,0.00729927,3.547445255,0.125,60.75,0.012219958999999999
1787,17,81,2,29.37875,False,44.69668914,56.93703571,0,95.5,130.0,1.258064516,0.0,0.9447236179999999,129.3756545,22.49921682,4,35013.64833,0.0,4.232394366,0.0,75.125,0.008250825
1788,2,23,2,106.425,False,67.54491469,62.72254328,0,278.875,437.0,0.366972477,1.0,0.391925466,115.3357239,0.000136943,307,7218.438723,1.219008264,10.82231405,36.875,327.375,0.11432926800000001
1789,8,67,4,164.42,True,56.28338464,64.95803125,1,288.0,64.0,13.8,1.0,58.6,125.77083329999999,0.004935559,51,5904.747573,3.5,13.75,42.0,165.0,0.276470588
1790,12,35,1,47.0,False,82.27228409,97.77973065,0,29.75,37.0,0.516129032,1.0,0.710344828,95.28991597,0.000155413,332,20202.96139,0.018099548,4.674208145,0.5,129.125,0.00867052
1791,2,70,2,66.15,True,67.54491469,45.05340508,0,765.0,138.0,28.6,0.0,307.0,89.04117647,11.53104965,3,23456.38967,0.951219512,4.268292683,19.5,87.5,0.24444444399999998
1792,2,77,2,51.71,False,67.54491469,73.05041667,0,150.75,169.0,0.556521739,1.0,0.638814016,57.49253731,0.000186501,329,17282.36266,0.02173913,5.269565217,0.625,151.5,0.008216926999999999
1793,4,107,1,24.07375,False,64.16894792,60.11607639,0,29.25,28.0,1.533333333,1.0,0.605263158,49.45299145,124.03312040000002,4,47750.292239999995,0.02962963,3.222222222,0.5,54.375,0.020454545
1794,5,29,3,77.05,False,62.81762235,64.46121429,0,44.875,56.0,0.9411764709999999,1.0,0.748815166,39.88300836,0.0008135519999999999,179,19422.0444,0.004807692,5.197115385,0.125,135.125,0.005524861999999999
1795,2,28,4,32.19,True,67.54491469,72.16061768,0,53.66666667,14.0,0.6,1.0,4.516129032,29.39751553,0.250984177,15,65540.54515,0.015625,4.671875,0.25,74.75,0.019736842
1796,2,20,4,64.92,True,67.54491469,67.35377805,0,549.25,176.0,36.2,1.0,366.8333333,38.42284934,728.6838082,1,35130.502980000005,0.10526315800000001,5.807017544,1.5,82.75,0.032738095
1797,1,1,2,234.7,False,49.47341252,50.16037681,1,74.375,157.0,2.795454545,1.0,2.27027027,119.3462185,4.13e-05,418,6839.010732,0.024590163999999998,12.58196721,0.75,383.75,0.0035772359999999997
1798,2,23,1,13.0,False,67.54491469,62.72254328,0,21.125,16.0,0.7333333329999999,1.0,2.254545455,55.87573964,23.66507933,1,47878.07306,0.0,3.091549296,0.0,54.875,0.011261261000000002
1799,18,132,1,206.01375,False,73.33585938,81.63416667,1,145.375,118.0,2.282051282,1.0,4.190265487,66.55717971,0.008740966,121,21509.460590000002,0.378238342,4.689119171000001,9.125,113.125,0.085714286
1800,7,43,1,40.03,True,67.39926049,58.69636749,0,108.0,56.0,12.2,0.0,65.8,137.65123459999998,4.492799616,5,42621.137930000004,0.0,4.268292683,0.0,58.33333333,0.027777778
1801,19,56,4,177.7,False,68.52201469,69.95487519,1,127.125,186.0,3.780487805,0.0,3.091633466,34.17600787,0.000102887,292,23524.47928,0.031413613,4.64921466,0.75,111.0,0.012318029
1802,14,91,2,6.14,True,56.61926325,39.43290584,0,1.0,0.0,1.0,0.0,1.2,70.0,0.010007605,64,418091.3265,0.333333333,16.33333333,0.5,24.5,0.111111111
1803,17,53,4,19.27375,False,44.69668914,43.05847315,0,9.25,15.0,3.166666667,0.0,5.0,101.12162159999998,0.0008562180000000001,178,19302.23324,0.014705882,5.328431373,0.375,135.875,0.007326007
1804,12,35,1,22.0,False,82.27228409,97.77973065,0,35.75,25.0,6.0,1.0,58.2,47.93706294,0.000599919,197,29120.373260000004,0.015625,3.729166667,0.375,89.5,0.0110957
1805,15,44,1,0.0,True,66.14450372637097,66.14622649847448,0,101.0,50.0,11.0,1.0,41.4,144.509901,9.094801117000001,7,30094.05952,3.4,13.6,8.5,34.0,0.301369863
1806,0,113,1,104.4,False,67.6898946,68.74573413,0,211.0,274.0,0.632183908,0.0,0.552102377,63.88625592,0.00219436,157,12655.0289,0.176470588,6.806722689,5.25,202.5,0.028923077000000002
1807,2,15,1,30.72375,False,67.54491469,63.31759713,0,88.5,166.0,1.022988506,1.0,1.143283582,142.2019774,0.013782087,45,30820.40675,0.005617978,3.8258426969999997,0.125,85.125,0.008746356
1808,4,21,1,50.0625,False,64.16894792,59.06272457,0,182.625,179.0,0.7027027029999999,1.0,0.753277712,56.5338809,0.00020550400000000002,259,24212.701390000002,0.050761420999999994,4.340101523,1.25,106.875,0.01744186
1809,1,45,1,40.7175,False,49.47341252,56.91521809,0,60.625,56.0,1.869565217,0.0,2.367346939,83.04123711,0.000290447,296,25955.905590000002,0.015625,4.182291667,0.375,100.375,0.00990099
1810,12,35,2,83.0125,False,82.27228409,97.77973065,0,97.375,128.0,0.4375,0.0,0.593939394,99.80616175,0.00016871,266,13524.253069999999,0.10822510800000001,6.601731602,3.125,190.625,0.019607843
1811,2,20,3,60.674,True,67.54491469,67.35377805,0,541.6666667000001,255.0,52.0,0.0,326.0,33.71938462,0.057783311,14,13767.69632,0.5,6.931818182000001,7.333333333,101.66666670000001,0.087096774
1812,3,40,1,9.0,False,55.36581524,60.098577899999995,0,20.875,68.0,0.2,0.0,0.141935484,231.05988019999998,0.0,0,45877.995610000005,0.0,4.0803571430000005,0.0,57.125,0.010822511000000002
1813,2,34,5,7.805,True,67.54491469,38.10123241,0,0.0,0.0,0.0,1.0,0.0,0.0,0.007839323,35,27.54545455,0.0,12.0,0.0,12.0,0.294117647
1814,13,159,2,1.0175,False,52.78560125,52.35351786,0,62.75,54.0,0.6,0.0,0.605015674,66.45418327,0.18926283800000002,32,15313.02111,0.09787234,5.753191489,2.875,169.0,0.020633751000000002
1815,4,107,1,118.3225,False,64.16894792,60.11607639,0,111.125,184.0,1.455696203,0.0,1.130331754,107.72553429999999,9.8e-05,272,28811.55281,0.039106145,4.039106145,0.875,90.375,0.016483516
1816,0,80,1,10.5025,False,67.6898946,50.34132353,0,3.4,4.0,1.0,0.0,1.25,249.8823529,7.294181686,4,31519.72714,0.07792207799999999,4.25974026,1.5,82.0,0.025718607999999997
1817,6,108,1,40.83375,False,74.21436094,80.95225,0,103.5,151.0,1.402985075,0.0,1.6858974359999999,85.74637681,0.004912316,148,9972.130868,0.008196721,8.639344262,0.25,263.5,0.003312825
1818,20,59,1,18.98125,False,57.75091243,65.60089912,0,77.0,214.0,0.25842696600000004,1.0,0.5768261960000001,280.625,0.12607770000000001,3,20278.498069999998,0.008196721,4.241803279,0.25,129.375,0.006730769
1819,5,170,1,197.22,True,62.81762235,109.5592857,1,162.0,43.0,9.6,1.0,27.66666667,75.30864198,86.58761354,2,274.64741539999994,419.46153849999996,62.76923077,5453.0,816.0,6.647990256
1820,5,156,1,3.26,True,62.81762235,78.1452381,0,8.666666667000001,5.0,2.0,0.0,6.2,109.5,33.02116224,1,65414.2449,0.083333333,4.041666667,0.666666667,32.33333333,0.06862745099999999
1821,12,39,5,87.85,True,82.27228409,86.32152991,0,135.0,33.0,5.1428571430000005,1.0,15.11111111,146.9555556,0.0,0,1585.835616,6.0,31.0,12.0,62.0,0.253731343
1822,6,73,3,69.4375,False,74.21436094,61.16885135,0,23.125,49.0,0.552631579,0.0,0.535433071,73.91351351,0.000439176,208,12463.37567,0.106382979,7.068085106,3.125,207.625,0.018007203
1823,14,155,1,13.14,False,56.61926325,55.22730655,0,16.875,32.0,0.9090909090000001,1.0,0.686046512,184.5111111,25.53143414,3,47858.50913,0.008264463,3.619834711,0.125,54.75,0.013544018
1824,2,55,1,80.0975,True,67.54491469,64.65374142,0,664.25,769.0,154.8,1.0,532.4,19.64358299,8.25e-05,265,12733.812829999999,1.848837209,6.860465116,39.75,147.5,0.275630252
1825,3,40,2,78.37875,False,55.36581524,60.098577899999995,0,295.625,576.0,1.817307692,0.0,1.456049638,147.82959830000001,0.012773600000000001,86,31505.43778,0.21192053,4.21192053,4.0,79.5,0.057722309000000006
1826,15,44,2,0.0,True,66.14450372637097,66.14622649847448,0,51.0,15.0,4.0,0.0,11.2,186.78431369999998,2.089358692,6,21897.861109999998,1.0,8.25,2.0,16.5,0.236842105
1827,2,2,2,28.0,False,67.54491469,54.3951461,0,94.0,143.0,2.0,0.0,1.7509025269999998,55.47340426,0.000247934,185,27827.35505,0.010752688,4.037634409,0.25,93.875,0.009259259
1828,4,21,2,25.37,True,64.16894792,59.06272457,0,627.0,420.0,85.0,1.0,251.8,26.19856459,1.599740032,4,25535.01639,2.333333333,4.5,14.0,27.0,0.546511628
1829,2,3,5,56.77,True,67.54491469,70.63089841,0,134.0,33.0,7.6,1.0,27.8,88.05223881,0.0,0,6768.263158,0.166666667,19.0,1.0,114.0,0.050420168
1830,2,55,5,54.22,True,67.54491469,64.65374142,0,140.0,22.0,4.333333333,1.0,24.0,77.16428571,0.022000062999999997,6,7747.491228,0.0,14.5,0.0,58.0,0.079365079
1831,12,39,3,24.905,True,82.27228409,86.32152991,0,49.0,28.0,6.6,1.0,18.625,100.3265306,0.149005311,15,47188.2,1.125,7.75,3.0,20.66666667,0.208955224
1832,17,124,3,25.7825,False,44.69668914,29.08609586,0,65.875,80.0,0.40625,0.0,0.463215259,51.4573055,0.050118519,71,15542.8071,0.049180327999999995,5.5,1.5,167.75,0.012620638
1833,7,64,3,135.72,True,67.39926049,65.0938442,0,238.0,56.0,12.2,1.0,48.6,133.2436975,1.77451951,17,13988.768119999999,0.6,13.4,3.0,67.0,0.111111111
1834,1,69,2,84.85125,False,49.47341252,48.17368221,0,93.125,106.0,5.1052631580000005,1.0,13.51923077,76.66711409,0.000166708,249,13696.646019999998,3.08994709,5.031746032,73.0,118.875,0.616108787
1835,2,5,1,23.3125,True,67.54491469,66.57455075,0,3.666666667,2.0,1.4,1.0,2.5,34.45454545,0.000131877,195,22572.84401,0.047619048,8.523809523999999,0.5,89.5,0.019283747
1836,2,28,2,76.405,True,67.54491469,72.16061768,0,38.0,9.0,2.8,1.0,8.6,79.36842105,2.247746521,5,5738.934211,1.6666666669999999,24.0,5.0,72.0,0.12987013
1837,5,29,1,30.94,False,62.81762235,64.46121429,0,213.875,293.0,0.9934210529999999,0.0,0.949037373,59.21800117,0.00021929,245,7942.441676,0.057377049000000006,10.80327869,1.75,329.5,0.007194245
1838,8,130,1,5.04875,False,56.28338464,35.73253704,0,81.25,228.0,2.216216216,0.0,1.619047619,289.27538460000005,0.0005886330000000001,143,45211.036960000005,0.0,3.94017094,0.0,57.625,0.010729613999999998
1839,2,15,1,12.77625,False,67.54491469,63.31759713,0,6.375,12.0,1.4444444440000002,0.0,0.848484848,44.88235294,0.001111536,156,56026.718160000004,0.017699115,3.256637168,0.25,46.0,0.018766756000000002
1840,3,40,1,25.4,False,55.36581524,60.098577899999995,0,100.375,196.0,0.889908257,0.0,0.7986725659999999,115.4458281,0.0,0,28636.757489999996,0.011764706000000002,4.311764706,0.25,91.625,0.009485095
1841,10,72,1,229.24875,False,56.74882249,56.36161825,1,189.375,371.0,0.858536585,1.0,0.864303178,136.0336634,6.99e-05,398,3825.887918,0.155737705,22.37295082,4.75,682.375,0.007869693
1842,2,15,1,124.15875,False,67.54491469,63.31759713,0,121.25,169.0,0.737864078,0.0,0.944444444,57.40618557,6.92e-05,416,11552.90934,0.012820513,7.769230769,0.375,227.25,0.004388370999999999
1843,2,34,3,27.175,True,67.54491469,38.10123241,0,81.0,11.0,2.5,0.0,13.33333333,59.58024691,2.109068236,6,4395.148147999999,1.6666666669999999,16.66666667,5.0,50.0,0.181818182
1844,4,21,1,30.905,True,64.16894792,59.06272457,0,348.0,116.0,24.2,1.0,70.6,23.83333333,5.666324424,2,7255.3432840000005,0.833333333,10.5,5.0,63.0,0.147058824
1845,2,27,2,45.35857143,True,67.54491469,79.20450184,0,2.0,0.0,1.0,1.0,1.4,51.0,0.002675583,89,46842.47273,0.162790698,3.6976744189999997,1.75,39.75,0.073170732
1846,12,35,2,106.035,False,82.27228409,97.77973065,0,247.375,334.0,0.495652174,1.0,0.670025189,79.75846387,8.329999999999999e-05,501,7161.196526000001,0.5473251029999999,11.53909465,16.625,350.5,0.049127803
1847,2,79,1,180.51625,False,67.54491469,71.98191765,1,51.5,94.0,0.6,1.0,0.45517241399999997,38.80097087,8.950000000000001e-05,479,11552.80682,0.07048458099999999,7.938325991,2.0,225.25,0.011621471999999999
1848,2,76,5,121.04,False,67.54491469,48.2318125,0,447.25,701.0,2.434782609,1.0,3.266349584,86.5,2.9600000000000005e-05,471,11421.25992,0.127659574,7.70212766,3.75,226.25,0.019283747
1849,2,20,1,49.0,False,67.54491469,67.35377805,0,65.875,40.0,0.7241379309999999,0.0,0.917857143,60.32637571,0.000247058,265,18153.51858,0.0,5.386046512,0.0,144.75,0.004299226
1850,2,54,1,14.7625,False,67.54491469,61.85528716,0,19.875,26.0,0.333333333,0.0,0.181818182,80.67924528,31.26624325,4,155262.9024,0.0,3.3513513510000004,0.0,20.66666667,0.03875969
1851,0,3,2,142.2075,False,67.6898946,70.63089841,0,353.25,584.0,0.9099678459999999,1.0,0.664319249,113.2572541,9.39e-05,288,13003.04348,0.064814815,7.393518519,1.75,199.625,0.011860175
1852,4,21,4,11.86625,False,64.16894792,59.06272457,0,48.0,11.0,0.75,1.0,1.0533333329999999,49.63888889,0.070446325,20,94808.57627,0.090909091,3.954545455,0.666666667,29.0,0.05027933
1853,2,27,4,2.371428571,True,67.54491469,79.20450184,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,144257.2519,0.444444444,7.1111111110000005,1.6,25.6,0.097744361
1854,1,45,1,41.8,True,49.47341252,56.91521809,0,19.5,5.0,2.0,1.0,6.0,320.3333333,0.037484258,27,26730.33708,0.0,3.6530612239999996,0.0,89.5,0.027173912999999997
1855,10,24,1,129.4325,False,56.74882249,52.79674342,0,151.875,267.0,0.601156069,1.0,0.574550129,42.41563786,0.000237359,266,3140.94158,0.38114754100000003,27.12295082,11.625,827.25,0.01479692
1856,2,65,1,99.6875,False,67.54491469,52.34247857,0,176.0,273.0,0.598870056,0.0,0.510117146,150.9296875,4.429999999999999e-05,386,11640.61308,0.036885246000000003,7.360655737999999,1.125,224.5,0.007773459
1857,2,5,1,82.25,False,67.54491469,66.57455075,0,46.125,103.0,1.26,0.0,1.082417582,167.9186992,5.3e-05,271,6276.430746,2.004098361,11.7295082,61.125,357.75,0.172305546
1858,2,5,4,71.74,True,67.54491469,66.57455075,0,116.0,39.0,8.8,1.0,24.2,133.7758621,24.71599293,3,31099.161289999996,0.25,7.75,1.0,31.0,0.166666667
1859,10,26,1,26.0125,False,56.74882249,46.83852273,0,149.25,174.0,0.628318584,1.0,0.6053333329999999,82.40703518,0.000366597,87,17153.75107,0.005464481,6.387978142000001,0.125,146.125,0.005110733
1860,2,28,1,105.5,False,67.54491469,72.16061768,0,32.85714286,57.0,4.153846154,1.0,4.581395349,115.7608696,0.00037244199999999996,331,30992.056839999997,0.100840336,5.378151261,1.714285714,91.42857143,0.026356589
1861,12,39,1,69.0125,False,82.27228409,86.32152991,0,272.0,266.0,1.123076923,0.0,1.138943249,44.51148897,0.000625539,220,18440.34153,0.018957346,5.383886256,0.5,142.0,0.007887818000000001
1862,8,67,2,38.57125,False,56.28338464,64.95803125,0,132.25,203.0,0.760330579,1.0,1.098231827,88.48204159,0.000575936,142,40151.5086,0.02189781,3.802919708,0.375,65.125,0.015209125
1863,12,39,3,30.59,False,82.27228409,86.32152991,0,173.625,318.0,1.062893082,0.0,1.106927711,91.63282937,4.687488753999999,7,6236.21367,8.847222222000001,14.52777778,159.25,261.5,0.609918932
1864,2,12,1,22.3975,True,67.54491469,47.54269394,0,18.75,18.0,4.6,0.0,16.0,125.89333329999998,35.74853402,1,87254.72174,0.03125,3.59375,0.25,28.75,0.05
1865,2,11,1,49.0125,False,67.54491469,92.2183704,0,40.875,133.0,3.931034483,0.0,1.3732394369999998,264.5259939,0.000163646,290,15083.390959999999,0.021645022000000003,6.017316017000001,0.625,173.75,0.007168459
1866,17,49,1,81.42375,False,44.69668914,52.75477935,0,18.0,29.0,1.166666667,1.0,0.7894736840000001,29.83333333,0.001025059,147,11997.964979999999,0.021164021,8.142857142999999,0.5,192.375,0.005829015999999999
1867,4,171,1,31.22375,False,64.16894792,20.251875,0,76.125,88.0,1.2272727270000001,0.0,0.9404388709999999,98.25779967,0.004015333,91,37920.06884,0.053333333,3.633333333,1.0,68.125,0.023636364
1868,6,137,3,28.025,False,74.21436094,56.76961538,0,203.0,40.0,6.142857143,1.0,12.3125,89.591133,0.0,0,9890.131148,0.14285714300000002,8.714285713999999,1.0,61.0,0.090909091
1869,2,11,1,53.17625,False,67.54491469,92.2183704,0,78.375,178.0,0.333333333,0.0,0.279116466,198.5342903,0.000828553,247,5501.037608,0.68852459,15.00819672,21.0,457.75,0.047177529
1870,2,32,2,41.87,True,67.54491469,71.32098907,0,188.0,13.0,3.6,1.0,38.6,40.38297872,317.6540442,1,15364.068180000002,1.2,7.8,6.0,39.0,0.25
1871,2,20,1,80.40125,False,67.54491469,67.35377805,0,203.375,194.0,1.4878048780000002,0.0,0.810840708,64.62323294,0.00087875,148,16979.809409999998,0.019512195,6.0,0.5,153.75,0.0072874490000000005
1872,2,3,2,5.29,True,67.54491469,70.63089841,0,2.0,3.0,1.6,1.0,1.8,85.0,0.004727149,49,8072.4745760000005,0.14285714300000002,16.85714286,1.0,118.0,0.048780488
1873,2,38,1,19.29375,False,67.54491469,51.43977652,0,5.25,14.0,3.8,1.0,7.666666667,259.6190476,0.0,0,46897.93274,0.050314465,2.7610062889999996,1.0,54.875,0.029279279
1874,2,77,1,11.69875,False,67.54491469,73.05041667,0,265.125,329.0,2.026785714,0.0,1.296336207,62.10183876,0.000103646,345,10871.10513,0.025316456,8.126582277999999,0.75,240.75,0.00569653
1875,2,23,1,202.75,False,67.54491469,62.72254328,1,104.0,36.0,5.571428571,0.0,17.27586207,74.58461538,0.008722283,90,40812.39417,0.020408163,3.489795918,0.375,64.125,0.015444015
1876,14,96,2,24.0,False,56.61926325,55.77626374,0,19.5,57.0,0.34,0.0,0.286821705,62.17307692,0.000417616,238,15588.67161,0.004464286,6.022321429,0.125,168.625,0.004431315
1877,10,72,1,43.9425,False,56.74882249,56.36161825,0,53.875,70.0,1.962962963,0.0,2.5,81.96519722,0.000309774,253,15263.32511,0.004098361,5.647540984,0.125,172.25,0.004338395
1878,9,33,3,146.76875,False,59.52868001,59.07972917,0,353.625,1860.0,0.106508876,0.0,0.228472523,21.40014139,0.00012174399999999999,279,27810.76291,0.104395604,4.0494505489999995,2.375,92.125,0.032345013
1879,2,55,5,42.76,True,67.54491469,64.65374142,0,73.0,36.0,8.2,1.0,30.2,145.9931507,0.789156266,11,6927.9365849999995,7.0,34.1,23.33333333,113.66666670000001,0.216763006
1880,12,35,3,127.11,False,82.27228409,97.77973065,0,226.0,399.0,0.817777778,1.0,1.0,112.35398229999998,0.000197596,294,7211.579307999999,0.020661157,12.04545455,0.625,364.375,0.0034246579999999997
1881,12,47,4,38.09,True,82.27228409,71.8227836,0,90.0,28.0,4.428571429,1.0,13.28571429,173.7111111,0.035414554,20,10780.6,0.25,6.25,1.0,25.0,0.2
1882,12,8,5,215.3825,False,82.27228409,55.71088713,1,1019.5,995.0,0.756993007,1.0,0.671990172,86.58692987,2.84e-05,488,7028.969565,0.38114754100000003,11.87704918,11.625,362.25,0.033758181
1883,2,65,1,40.0,False,67.54491469,52.34247857,0,52.875,75.0,2.269230769,1.0,2.28030303,109.2624113,0.000108123,389,43452.73109,0.026315789,3.111842105,0.5,59.125,0.018828452
1884,11,51,2,14.095,False,79.48752413,48.6685625,0,9.5,28.0,0.26666666699999997,0.0,0.162162162,163.3289474,0.0,0,479910.3636,0.0,1.0,0.0,6.8,0.128205128
1885,2,20,4,17.74,True,67.54491469,67.35377805,0,31.5,10.0,1.222222222,1.0,6.3,113.4761905,0.007189133,64,128146.6824,0.2,5.533333333,1.0,27.66666667,0.090909091
1886,0,113,1,7.1375,False,67.6898946,68.74573413,0,6.875,33.0,7.6,0.0,12.0,506.7272727,0.0,0,39060.40782,0.0,3.762237762,0.0,67.25,0.009208103
1887,0,113,2,17.73625,False,67.6898946,68.74573413,0,16.125,23.0,0.833333333,1.0,0.985714286,105.71317830000001,0.13729185900000002,4,19531.984809999998,0.0,4.428571429,0.0,131.75,0.004721435
1888,2,32,3,40.03,True,67.54491469,71.32098907,0,130.0,37.0,6.833333333,1.0,22.33333333,134.1307692,0.0,0,41556.92593,0.0,9.166666667000001,0.0,27.5,0.083333333
1889,2,70,5,64.15,True,67.54491469,45.05340508,0,83.0,17.0,4.4,0.0,17.6,26.97590361,0.0,0,9348.704545,1.2,7.8,6.0,39.0,0.25
1890,13,119,1,114.05,False,52.78560125,38.07913172,0,50.75,56.0,1.0625,0.0,0.625,81.95320197,0.000227475,158,23562.419859999998,0.005714286,5.0628571430000004,0.125,110.75,0.006734006999999999
1891,15,44,1,0.0,True,66.14450372637097,66.14622649847448,0,2.0,1.0,1.2,0.0,1.4,16.0,0.0,0,11124.307690000001,1.0,12.25,4.0,49.0,0.166666667
1892,0,113,1,7.26,False,67.6898946,68.74573413,0,28.0,94.0,0.06122449,0.0,0.049327354000000004,251.0401786,0.0,0,763023.6111,0.0,2.375,0.0,3.8,0.208333333
1893,3,114,1,385.4475,False,55.36581524,57.88225,1,436.25,419.0,0.7023809520000001,1.0,0.811594203,65.70057307,0.000152351,264,8530.405031999999,0.115879828,10.46351931,3.375,304.75,0.013098648999999999
1894,2,28,2,203.25125,False,67.54491469,72.16061768,1,182.125,258.0,1.196721311,1.0,1.4822335030000002,93.35758408,2.9299999999999997e-05,492,13949.042469999999,0.043668122000000004,6.541484716,1.25,187.25,0.00998004
1895,2,32,4,25.294,True,67.54491469,71.32098907,0,95.0,26.0,1.571428571,1.0,3.2,120.25263159999999,1.963022592,14,8638.72973,2.666666667,16.0,16.0,96.0,0.207920792
1896,7,111,2,78.1125,False,67.39926049,93.29350379,0,18.0,24.0,2.4,0.0,1.6551724140000001,39.11805556,0.002517035,128,29195.32222,0.012345678999999998,4.438271605,0.25,89.875,0.009668508000000001
1897,0,113,3,115.05,False,67.6898946,68.74573413,0,51.75,97.0,1.4883720930000002,0.0,1.078431373,43.59903382,0.00042503699999999996,215,14571.929219999998,0.022321429,6.415178571,0.625,179.625,0.006934813000000001
1898,15,44,3,0.0,True,66.14450372637097,66.14622649847448,0,120.0,45.0,10.0,0.0,25.0,339.0,0.0,0,19284.87805,0.4,8.0,1.0,20.0,0.15555555599999998
1899,17,53,2,3.915,False,44.69668914,43.05847315,0,5.125,7.0,1.125,0.0,1.125,27.58536585,0.001979736,97,46948.05227,0.0,4.281553398,0.0,55.125,0.011210761999999999
1900,2,34,2,12.43,False,67.54491469,38.10123241,0,69.5,91.0,1.02,0.0,1.152091255,49.24280576,8.950000000000001e-05,253,13089.21384,0.0042553190000000005,6.825531915,0.125,200.5,0.003729024
1901,12,35,1,23.0125,False,82.27228409,97.77973065,0,21.875,34.0,0.375,1.0,0.48,36.05142857,0.005990082,114,16445.66406,0.009090909,5.8,0.25,159.5,0.005464481
1902,2,28,1,54.0,False,67.54491469,72.16061768,0,28.75,32.0,1.625,1.0,1.142857143,76.1826087,7.170000000000001e-05,253,14458.27185,0.0,6.405286343999999,0.0,181.75,0.003427005
1903,8,83,2,60.79875,False,56.28338464,47.017793100000006,0,555.25,443.0,2.713114754,1.0,2.388127854,44.16073841,0.001933845,127,26727.1972,0.204188482,3.916230366,4.875,93.5,0.058432935
1904,2,5,1,1.0,False,67.54491469,66.57455075,0,73.375,118.0,0.580246914,0.0,0.725433526,108.55025549999999,9.96e-05,395,16586.809830000002,0.056034482999999996,5.387931034,1.625,156.25,0.014342628999999999
1905,2,5,2,149.0375,False,67.54491469,66.57455075,0,156.0,185.0,1.096774194,1.0,1.355805243,66.58493589999999,6.709999999999999e-05,394,9445.477283,0.041152263,9.111111111,1.25,276.75,0.006759802
1906,22,97,2,59.3,False,71.34772368,98.76911458,0,2.166666667,6.0,1.285714286,0.0,0.916666667,204.23076919999997,0.005316773,51,40959.22807,0.081632653,3.4149659860000003,1.5,62.75,0.033530572
1907,11,158,1,17.82,False,79.48752413,51.9325,0,79.0,163.0,0.193103448,1.0,0.296969697,147.789557,46.40384126,3,64656.830720000005,0.16161616199999998,3.070707071,3.2,60.8,0.067961165
1908,2,2,1,29.0,False,67.54491469,54.3951461,0,84.125,97.0,3.28,1.0,2.176744186,35.91976226,0.000193471,234,19296.70037,0.0,4.818584071,0.0,136.125,0.004570384
1909,15,44,6,0.0,True,66.14450372637097,66.14622649847448,0,42.0,32.0,4.25,1.0,8.4,149.40476189999998,0.0,0,38194.66667,0.0,11.5,0.0,23.0,0.098039216
1910,2,11,1,3.67625,False,67.54491469,92.2183704,0,123.125,143.0,0.936708861,1.0,1.1080508470000001,40.66700508,0.000189225,234,23660.54167,0.01,4.435,0.25,110.875,0.007847534
1911,2,65,3,189.79875,False,67.54491469,52.34247857,1,318.125,313.0,1.290780142,0.0,1.139865997,69.99685658,5.28e-05,270,25100.5157,0.058823529000000006,4.374331551,1.375,102.25,0.019441069
1912,2,11,1,762.15,True,67.54491469,92.2183704,1,166.0,49.0,4.9,1.0,6.333333333,219.8253012,0.0,0,10313.311259999999,4.0,21.33333333,24.0,128.0,0.218045113
1913,12,39,1,15.2875,False,82.27228409,86.32152991,0,69.625,158.0,0.127516779,0.0,0.265625,132.3105925,0.0,0,41964.534139999996,0.026143791,3.235294118,0.5,61.875,0.018000000000000002
1914,2,20,3,183.98,True,67.54491469,67.35377805,1,90.66666667,83.0,2.576923077,1.0,1.5636363640000002,191.54779409999998,8.05e-05,206,33763.22414,0.107142857,4.071428571,1.0,38.0,0.067226891
1915,2,55,1,21.50125,False,67.54491469,64.65374142,0,37.75,56.0,1.5384615380000002,0.0,1.066225166,80.62582781,0.000204957,277,16937.42097,0.088888889,5.426666667,2.5,152.625,0.020391516999999998
1916,2,5,1,57.29,False,67.54491469,66.57455075,0,175.375,363.0,1.1686046509999999,1.0,1.436206897,114.8717035,56.872689799999996,4,18830.89695,0.444444444,5.196969697,11.0,128.625,0.08994197300000001
1917,12,47,4,1.0,False,82.27228409,71.8227836,0,16.0,16.0,0.625,0.0,0.452631579,50.515625,0.189883768,12,56510.32432000001,0.0,3.144067797,0.0,46.375,0.013297871999999999
1918,17,49,2,16.65625,False,44.69668914,52.75477935,0,2.5714285709999998,7.0,2.4,0.0,4.6,86.05555556,0.3966775,28,40244.8659,0.028776977999999998,3.73381295,0.5,64.875,0.017175573
1919,15,44,2,0.0,True,66.14450372637097,66.14622649847448,0,16.33333333,9.0,2.8,1.0,10.8,41.48979592,0.002144651,18,31110.234780000003,0.10344827599999999,3.879310345,1.5,56.25,0.047826087
1920,2,20,4,206.7925,False,67.54491469,67.35377805,1,586.375,824.0,1.177545692,0.0,0.878146225,75.00980601,5.379999999999999e-05,409,5426.512,0.090163934,15.79508197,2.75,481.75,0.006996631
1921,2,54,2,1.0,False,67.54491469,61.85528716,0,3.0,1.0,0.833333333,0.0,0.625,19.0,0.0286223,52,-1.0,0.0,1.0,0.0,1.0,0.833333333
